d_vendor_name,total
BANFIELD SEGUIN,16381133.04
JHT DEFENSE,16348167.49
GESTION AJ,16320234.66
CADEX,16314042.39
FIA GROUP,16277177.89
INTER MEDICO,16235764.22
WORKDYNAMICS TECHNOLOGIES,16154603.28
TUNDRA TECHNICAL SOLUTIONS,16149935.35
AFN ENGINEERING,16112539.52
SEAWATCH,16105558.13
CANADIAN PAEDIATRIC SOCIETY,16067315.06
CHANNEL MANAGEMENT INTERNATIONAL,16042121.19
WESTCOAST GENESIS SOCIETY,16020757.82
MORNEAU SHEPELL,15999594.04
BROADWATER INDUSTRIES,15972865.53
ARDENT GLOBAL,15924435.88
NORTH ATLANTIC PETROLEUM,15914953.17
DSS MARINE,15912887.30
CELEB CONSTRUCTION,15911488.06
"NATIONAL TEST PILOT SCHOOL",15862705.93
STRONG BROS GENERAL CONTRACTING,15770102.87
PR3 MEDIAS,15668982.34
NDL CONSTRUCTION,15650683.74
AIM HEALTH GROUP,15648098.24
POLARIS INDUSTRIES,15648087.69
THE VCAN GROUP,15636912.99
UNIVERSITY OF GUELPH,15608833.27
MADSEN DIESEL TURBINE,15567722.37
CWP CONSTRUCTORS,15494009.91
UNIVERSITY OF CALGARY,15476804.88
OPTIMUM SOLUTIONS,15474932.38
LESLIE BENN CONTRACTING,15474449.93
1037612 TT VISA SERVICES,15449016.38
STRATOS,15444348.61
AIRBORNE SYSTEMS,15414086.57
JIM PATTISON INDUSTRIES,15374899.44
FIRST PEOPLES INFRA,15363059.81
LEO PISCES SERVICES GROUP,15243526.95
PILITAK ENTERPRISES,15169492.86
CANADIAN VETERANS VR SERVICE,15132933.66
HEAVY METAL MARINE,15085816.38
CONFECTION AVENTURE,15084720.00
SDL INTERNATIONAL CANADA,15080917.45
ST GELAIS MONTMINY ASSOCIES,15039230.22
DEV HOTEL CONFERENCE CENTRE,15000000.00
TURTLE ISLAND STAFFING,14933233.68
BMC SOFTWARE,14922668.68
CHANDOS CONSTRUCTION,14904244.72
CRANDALL ENGINEERING,14891655.27
BLUE WATER SYSTEM,14876382.00
TSUU T INA CONTRACTING GP,14859000.00
D2L,14851869.54
CANADIAN BASE OPERATORS,14838001.71
CULLEN DIESEL POWER,14811824.60
S P GLOBAL MARKET INTELLIGENCE,14745741.16
LOWE MARTIN COMPANY,14744832.46
SYMCOR,14740023.77
L P ROYER,14726097.19
RENK,14724276.19
D4IS SOLUTIONS,14720924.76
DASCO EQUIPMENT,14696219.44
EMMANUEL CONSTRUCTION SERVICES,14683126.63
SUBARU CANADA,14670730.05
SHARP ELECTRONICS,14659267.90
MITSUBISHI MOTOR SALES,14639803.97
GOSS GILROY,14630400.97
KANTER MARINE,14618335.24
MERCK FROSST,14587128.28
INDAL TECHNOLOGIES,14532174.96
VISA SERVICES,14526414.32
TOURE CLEANING SERVICES,14521738.47
RESIDENCE CARPEDIEM,14490957.88
HITRAC,14482521.75
3M CANADA COMPANY,14480134.48
IBI GROUP ARCHITECTS CANADA,14469544.26
WORLD UNIVERSITY CONSORTIUM,14303725.16
6834973 CANADA,14281045.56
DST CONSULTING ENGINEERS,14248631.33
HARBOURSIDE ENGINEERING CONSULTANTS,14242918.30
DAVID S LAFLAMME CONSTRUCTION,14238764.86
ROSS AND ANGLIN,14162225.62
GRAND TOY,14134398.75
ALLIED PAVING,14131530.63
KIA CANADA,14123324.87
AQUA LUNG CANADA,14093621.36
DF BARNES SERVICES,14078333.27
ST JOHN AMBULANCE,14051652.40
10647802 CANADA,14044203.02
PETROVALUE PRODUCTS,14040485.64
CANAM PONTS CANADA,14035561.18
EVEREST CONSTRUCTION MANAGEMENT,14029646.47
ARUP CANADA,13958971.88
COASTAL RESTORATION MASONRY,13957489.36
MASKIMO CONSTRUCTION,13936328.11
DLS TECHNOLOGY,13924033.09
LYNLEY CONTRACTING SERVICES,13921249.75
REGENT CONSTRUCTION,13914727.65
HIPPERSON CONSTRUCTION,13887979.16
VANCOUVER AIRPORT AUTHORITY,13866869.47
MACONNERIE RAINVILLE ET FRERES,13847024.67
METALCRAFT MARINE,13842999.06
PODOLINSKY EQUIPMENT,13809204.66
AON REED STENHOUSE,13794163.56
CATHOLIC SOCIAL SERVICES,13753434.17
TROY LIFE FIRE SAFETY,13740148.59
SED SYSTEMS,13731445.71
9090 5092 QUEBEC,13713766.32
ROBERTSON MARTIN ARCHITECTS,13665748.48
POSTMEDIA NETWORK,13645632.89
STANLEY CONSTRUCTION,13645568.02
GO DEEP INTERNATIONAL,13624555.68
CONVERGINT TECHNOLOGIES,13621563.66
PETRO AIR SERVICES,13614140.25
MARTEC,13602006.62
NORTHFIELD METAL PRODUCTS,13601088.24
WILLS TRANSFER,13571628.95
NORTRAX CANADA,13571379.75
NORTHWEST MARINE TECHNOLOGY,13560142.60
ACOSYS CONSULTING SERVICES,13504255.63
PRINCE GEORGE ACTIVATOR,13490334.76
ECO TECHNOLOGIES,13483763.26
BRAGG COMMUNICATIONS,13456348.13
CONSTRUCTION BUGERE,13456117.70
E CONSTRUCTION,13443190.70
DYNAMIC PERSONNEL CONSULTANTS,13424652.96
INTERACTIVE AUDIO VISUAL,13402798.63
FOXIT SOFTWARE,13351831.08
MARINE CONTRACTORS,13349263.34
"NATTIQ",13275463.67
VAISALA CANADA,13263047.94
ALCAIDE WEBSTER ARCHITECTS,13247993.49
JOHN WILEY SONS,13236977.89
DEFENCE CONSTRUCTION CANADA,13170971.69
ALLIANCE ENERGY,13155539.96
BOLLORE LOGISTICS,13118686.79
BOMIMED,13060801.60
MAISON CHARLEMAGNE,13060387.48
BELL AND HOWELL CANADA,13053649.17
THOMAS SCHMIDT,13049210.54
MASONTECH,13046169.54
MCGILL UNIVERSITY,13043224.48
FUNDY CONTRACTORS,13004912.61
FAST FORWARD FRENCH,12983551.67
EXCEL 7,12932586.12
BLUEWAVE ENERGY,12892040.67
CHU SAINTE JUSTINE,12832896.19
BRETON MICHEL MD,12794654.78
APS AVIATION,12784840.46
CONSTRUCTION COTE FILS,12774043.03
THE MATHWORKS,12667773.46
FARMER CONSTRUCTION,12664680.47
AEROPORTS DE MONTREAL,12661901.63
INTEGRATED DISTRIBUTION SYSTEMS,12637114.60
FN HERSTAL,12633018.52
1320376 ONTARIO,12595594.31
JEMTEC,12593181.04
KANIYASIHK CULTURE CAMPS,12571638.23
ADPEARL,12495809.80
COUGAR ENGINEERING CONSTRUCTION,12492786.96
CASP AEROSPACE,12492325.06
CONSTRUCTION J R SAVARD,12427658.49
MCKNIGHT ENTERPRISES,12416861.08
ABS AMERICAS,12406806.44
DOMUS BUILDING CLEANING,12405885.19
PHOENIX DRUG ALCOHOL RECOVERY,12404950.53
LES TRADUCTIONS TESSIER,12394351.73
BOYD MOVING STORAGE,12359544.01
PLEIAD CANADA,12352220.75
CHARTER TELECOM,12347515.61
"NAUT MAWT TRIBAL COUNCIL",12327579.05
J L RICHARDS ASSOCIATES,12316984.73
R W TOMLINSON,12303985.95
MORRISON HERSHFIELD,12300170.92
WORLDREACH SOFTWARE,12252877.55
MILTEX SOLUTIONS CANADA,12229403.12
ECOLE DE LANGUES ABCE,12226240.82
TULMAR SAFETY SYSTEMS,12213336.49
GRC ARCHITECTS,12172235.82
HUBSPOKE,12169550.23
LES CONSTRUCTIONS BINET,12137485.83
EVOLVECOMP CONSTRUCTION,12132296.17
MARKLAND PAVING,12118389.00
EXP SERVICES,12117461.91
CLEANMATTERS JANITORIAL SERVICES,12116725.52
GATEWAY MECHANICAL SERVICES,12094850.97
ACME FUTURE SECURITY CONTROLS,12090577.31
K C E CONSTRUCTION,12088799.84
SABA SOFTWARE,12067884.31
LES ENTREPRISES FERVEL,12046917.64
GRAW RADIOSONDES,12040699.31
CHUBB EDWARDS,12033098.70
UNIVERSITY OF SASKATCHEWAN,11985584.62
PERSISTENT SYSTEMS,11979861.68
FACTIVA,11970300.98
HAWORTH,11936109.05
A J HANNA CONSTRUCTION,11872240.76
TENAQUIP,11833721.21
"NACRIS",11829974.35
AERO SUPPLIES,11812460.89
WOLTERS KLUWER,11805747.12
KEYSIGHT TECHNOLOGIES CANADA,11803311.71
TACS,11801440.48
KONTZAMANIS GRAUMANN SMITH,11759555.50
WESTCOMB OUTERWEAR,11757606.62
ONLINE CONSTRUCTORS,11736082.86
QUINTET CONSULTING,11721220.09
NORDMEC CONSTRUCTION,11708570.48
GLOBAL KNOWLEDGE,11694848.52
ROXBORO EXCAVATION,11657612.69
IMTECH MARINE CANADA,11626746.96
SAFFCO,11595274.82
GORDON BARR,11590550.18
KMS INDUSTRIES,11578666.84
COMPAGNIE AMPLEXOR CANADA,11565412.35
UQSUQ,11558531.66
VAN HORNE CONSTRUCTION,11537056.40
UNISOFT INTERNATIONAL,11533308.96
APPTION,11527705.29
UNIVERSITY OF ALBERTA,11526330.08
HOLLAND COLLEGE,11509882.05
JASTRAM ENGINEERING,11505418.11
IDP GROUP,11470444.54
GALENVS SCIENCES,11465140.06
CYTELLIGENCE,11464383.18
EUROVIA QUEBEC CONSTRUCTION,11459983.67
REVISION MILITARY,11448070.87
L A HEBERT,11409159.01
SPRINGHILL CONSTRUCTION,11407748.11
CRUICKSHANK CONSTRUCTION,11376531.29
TORONTO INDUSTRIES,11368805.96
RIGHTWAY SANITATION,11363316.91
KASIAN ARCHITECTURE INTERIOR DESIGN,11339945.04
APOTEX,11338387.74
FORRESTER RESEARCH,11317513.54
MEEWASINOTA CRF,11313170.61
AB SCIEX,11306462.39
SETANTA CONTRACTING,11283589.74
9205187 CANADA,11277934.03
9099 3593 QUEBEC INTER PROJE,11215782.50
PRAGMATIC CONFERENCING,11214291.81
MAISON CROSS ROADS DE LA SOCIETE,11209997.35
INFORMATICA,11186617.11
NUMBER TEN ARCHITECTURAL GROUP,11175454.61
UVAIR,11167885.78
NFOE,11149973.42
LES TRADUCTEURS REUNIS,11149784.04
THYSSENKRUPP ELEVATOR,11087233.36
LES INSTALLATIONS ELECTRIQUES,11062173.45
MESSA COMPUTING,11040239.33
UNIVERSITY OF REGINA,11036734.54
LEVAERO AVIATION,10997969.18
HASKONING UK,10993404.26
NORTHEAST TREE TRIMMING,10978723.92
CARO ANALYTICAL SERVICES,10977442.41
MORPHO CANADA,10972927.76
YAMAHA MOTORS CANADA,10965988.10
WILD STONE ENGINEERING,10951014.73
ENVIRONICS RESEARCH GROUP,10947233.99
THE HALIFAX GROUP,10938244.28
LANDCO CONSTRUCTION,10913696.05
ROHDE SCHWARZ CANADA,10878342.88
UNIVERSITY OF NEW BRUNSWICK,10865233.92
CONNECTIVE SUPPORT SOCIETY,10855303.78
LINOVATI,10850827.65
SYNERSOLUTIONS TECHNOLOGIES,10849625.67
HORIZANT,10847103.75
BRANDT TRACTOR,10837263.96
LEAR CONSTRUCTION,10828056.41
CONSTRUCTION SOCAM,10821304.95
XTECH EXPLOSIVE DECONTAMINATION,10803678.33
NUIX NORTH AMERICA,10789529.52
ROSBOROUGH BOATS,10782550.09
RADIATION SOLUTIONS,10773708.66
MIKE KELLY SONS,10769065.34
RUSSEL METALS,10759158.93
WORKPLACE HEALTH AND COST SOLUTIONS,10747923.04
OPENFRAME TECHNOLOGIES,10742807.90
BAY CONSTRUCTION MANAGEMENT,10715436.99
MURRAYS WINDERMERE GARDENS,10702176.99
FACCA,10691943.48
RISK SCIENCES INTERNATIONAL,10674444.88
OKANAGAN HALFWAY HOUSE SOCIETY CRF,10646062.64
NORTH COUNTRY MAINTENANCE,10633946.10
FRANCIS CANADA TRUCK CENTRE,10627155.62
BROOK CONSTRUCTION,10610455.82
TCI INTERNATIONAL,10607361.48
KAYWAY INDUSTRIES,10577288.29
TRIPLEWELL CANADA,10577093.80
AGILEC,10501549.16
VERSATIL BPI,10476989.20
IQVIA,10473279.82
MEAL KIT SUPPLY CANADA,10462810.39
PATTISON SIGN GROUP,10460719.51
HOUSE OF HOPE,10457638.87
MAISON JEUN AIDE,10444397.69
ISLAND WEST COAST DEVELOPMENTS,10436091.75
HENSOLTD SENSORS,10423110.03
CIRCLE OF EAGLES LODGE SOCIETY,10415732.88
DAIMLER,10408010.38
LEMAY,10327213.92
PMB ELECTRICAL SERVICES,10286806.83
FREEBALANCE,10280978.25
B L ASSOCIATES,10267671.10
ANSYS CANADA,10258558.86
"NATIVE CLAN ORGANIZATION",10257137.19
VIA TRAVAIL,10256390.64
RUSSELL CHERNOFF RAND THOMPSON,10245325.79
TITAN BOATS,10238926.01
VFA CANADA,10203561.47
ATKINSON CONSTRUCTION,10202582.67
FREQUENTIS CANADA,10197592.64
L BREAU AND SONS,10197004.91
ALGONQUIN COLLEGE,10186536.72
ABCO MAINTENANCE SYSTEMS,10174852.04
IVAN S CAMERA,10173052.77
674725 ONTARIO,10160855.00
ALPINE HELICOPTERS,10147151.95
THRIVE HEALTH,10141750.00
MOBILE RESOURCE GROUP,10127622.54
ST JOSEPH PRINT GROUP,10062626.41
KETZA PACIFIC CONSTRUCTION,10043695.72
MAGAL S3 CANADA,10036702.64
MANULIFE,9992798.63
ANIXTER,9991430.16
ATS SERVICES,9979571.52
WASTE CONNECTIONS OF CANADA,9979509.05
JP2G CONSULTANTS,9971703.62
TDI INTERNATIONAL,9960784.44
LANNICK CONTRACT SOLUTIONS,9950976.77
PIDHERNEY S,9933547.42
9275 0181 QUEBEC,9921132.79
MUNICIPAL READY MIX,9919157.40
14343878 ONTARIO,9915385.33
MOSS DEVELOPMENT,9874202.44
MOTOR COACH INDUSTRIES,9851247.08
COMMERCIAL BUILDING CLEANERS,9841785.53
P K WELDING FABRICATORS,9838749.61
CLEARWATER STRUCTURES,9827867.38
NIELSEN,9823601.58
BOUTHILLETTE PARIZEAU,9821484.82
A SANTIN MASON CONTRACTOR,9807427.79
ZERNAM ENTERPRISE,9786691.41
AMRON CONSTRUCTION,9766085.29
OLIN,9759367.51
COMMERCIAL BUILDING CLEANING,9748506.56
EKOS RESEARCH ASSOCIATES,9746471.22
LANSDOWNE TECHNOLOGIES,9736682.86
GHD,9731685.22
CH2M HILL CANADA,9724773.59
FUGRO GEOSURVEYS,9697462.19
HUMANSCALE CANADA,9692777.53
HUMANSYSTEMS,9687514.26
UNIVERSITE LAVAL,9653302.01
TECHNO FEU,9648433.79
MILLBROOK TACTICAL,9617898.57
LLOYD LIBKE LAW ENFORCEMENT SALES,9616380.64
GW REALTY,9613512.65
UNIVERSAL PROTECTION SERVICE,9611041.95
EXCAVATION LOISELLE,9603806.74
CLERMARK,9600614.20
736902 ONTARIO,9598657.26
GAUDETTE S TRANSIT MIX,9593185.90
ZENITH PAVING,9568949.89
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,9564471.39
DRAGAGE IM,9537965.10
S W WEEKS CONSTRUCTION,9536869.10
ACART COMMUNICATIONS,9534250.29
ENERGERE CONSULTANTS,9532319.21
GOVERNMENT OF THE NWT,9505207.65
RACING FORENSICS,9487883.08
CANADIAN DEVELOPMENT CONSULTANTS,9479483.23
GRANITE MANAGEMENT,9476237.57
NRNS,9424846.58
SHI CANADA,9420612.96
PRA,9416801.15
JJM CONSTRUCTION,9415270.97
FRESIA S P A,9411301.85
STIFF SENTENCES,9411216.14
FORT GARRY FIRE TRUCK,9400514.16
SHELTER NOVA SCOTIA,9392855.04
BIGHORN CONSTRUCTION,9383364.15
FASTENAL,9350565.38
ALLEN HASTINGS,9349735.15
NOKIA CANADA,9348438.15
WAMPUM RECORDS,9316110.51
WADE GENERAL CONTRACTING,9294933.47
FISHER PAYKEL HEALTHCARE,9280332.65
MAISON JOINS TOI,9255130.49
IMP GROUP,9248181.22
RHEA,9247008.76
DON SAYWELL DEVELOPMENTS,9244639.66
LES CONSTRUCTIONS DES ILES,9234264.00
GEMMA PROPERTY SERVICES,9217327.03
BEAUDOIN CANADA,9214865.59
RYCOM,9211778.84
TRIDENT CONSTRUCTION,9196677.12
CARMACKS ENTERPRISES,9192185.33
ASC GERMANY,9191150.46
J J TRAILERS MANUFACTURERS AND SALES,9173646.85
VERSACOM,9147467.59
MASUD TRADING COMPANY,9145328.27
IDS SYSTEMS CONSULTANTS,9126029.00
MARITIME FENCE,9110570.56
TORONTO BAIL PROGRAM,9095112.27
RIKJAK CONSTRUCTION,9088020.69
"NATCO PHARMA CANADA",9086626.25
W S MORGAN CONSTRUCTION,9079468.25
IPSOS,9079096.90
WESTOWER COMMUNICATIONS,9076666.30
DARE HUMAN RESOURCES,9074522.98
PHASELOCK SYSTEMS INTERNATIONAL,9073679.75
2536 4589 QUEBEC,9039900.38
ABCO INDUSTRIES,9039152.56
VOYAGEUR TRANSPORTATION,9032317.34
OSKAR CONSTRUCTION,9017264.95
WM M 1993,9008435.37
GFL ENVIRONMENTAL,9008341.79
PITNEY BOWES,8982087.46
SEAGATE CONSTRUCTION,8977660.33
OTIS ELEVATOR,8976276.96
ALIVAKTUK CONSULTING,8944355.92
CLARIANT CANADA,8921495.69
FEAST INTERACTIVE,8912236.70
SEYEM,8911167.15
PEPCO,8889292.12
NUA OFFICE,8883867.13
CALTRIO COMPANY,8881070.83
HOOTSUITE,8878251.54
ONTARIO DENTAL ASSOCIATION,8854667.36
ACADIAN DREDGING,8832037.67
ORBIS RISK CONSULTING,8817925.51
BAVARIAN NORDIC,8814778.38
GEN MEC ACL,8803620.00
GLOBAL TOTAL OFFICE,8792193.59
CONSTRUCTION SIMDEV,8775502.12
OMNITECH ELECTRONICS,8767780.19
DWP SOLUTIONS,8760958.48
WESTJET,8739717.28
AMER SPORTS CANADA,8731804.56
CANADIAN NUCLEAR LABORATORIES,8716191.88
GAP WIRELESS,8713716.40
PORTAGE PERSONNEL,8698306.12
LEXISNEXIS CANADA,8697696.27
NORTH BAY HYDRO,8696727.03
TECHNOREM,8694682.96
49 SOLUTIONS,8686896.69
BRUKER,8681485.26
UNIVERSAL HELICOPTERS,8681388.34
GENOME QUEBEC,8680388.87
GLENCAIRN EDUCATIONAL SERVICES,8660180.24
SYM COMMUNICATIONS,8652083.65
CANADYNE TECHNOLOGIES,8650739.01
"NAVENCO MARINE",8641390.90
NORTHERN CONTRACTING,8634311.83
LIKE 10,8630763.47
MARKIT GROUP,8618783.85
CARSWELL,8613781.50
ATLANTIC ROAD CONSTRUCTION AND PAVING,8598975.76
CANMEC,8580360.94
CANTEX OKANAGAN CONSTRUCTION,8578045.33
4083261 CANADA,8556832.00
SGS AXYS ANALYTICAL SERVICES,8556042.83
MWCO,8533079.27
INSTRUX MEDIA,8526708.52
LENGKEEK VESSEL ENGINEERING,8520187.30
UNISYNC GROUP,8511004.46
SCHOELER HEATON ARCHITECTS,8509689.06
GOOGLE CANADA,8508705.06
PROVENCHER ROY ASSOCIES,8501879.52
BEE CLEAN BUILDING MAINTENANCE,8500939.86
FMC PROFESSIONALS,8487346.03
GM DEVELOPPEMENT,8463117.06
INSTITUT NATIONAL D OPTIQUE,8462361.37
DYNAMIC FACILITY SERVICES,8460365.75
N P A,8434672.56
INTERWORKS CONTRACTING,8423312.06
GOVERNMENT OF SASKATCHEWAN,8412031.76
BAJA CONSTRUCTION CANADA,8411178.81
FROSTI FISHING,8399685.00
UNITED CHURCH HALFWAY HOMES,8397442.93
LAZY H TRAIL COMPANY,8395304.75
KWC ARCHITECTS,8386411.04
INTERNATIONAL REPORTING,8385863.62
AVMAX AVIATION SERVICES,8382299.37
CAMPBELL SCIENTIFIC CANADA,8377177.89
REFORMAR,8375628.90
BIGHORN HELICOPTERS,8375536.71
CONSTRUCTIONS BSL,8356287.76
KUBOTA CANADA,8350810.19
WORLEY PARSONS,8322361.03
NEXTER SYSTEMS,8313010.07
STERIS CANADA,8305621.63
MICHANIE CONSTRUCTION,8303375.35
EQUIPOS INDUSTRIALES DE MANUTENCION,8300379.70
AMERICAN BUREAU OF SHIPPING,8299697.88
THG THE HISTORY GROUP,8290450.88
SYSTEMS FOR RESEARCH,8287526.88
MOBILITY LAB,8273887.95
FLIGHTSAFETY CANADA,8271087.24
COCO PAVING,8245325.43
TRACK24 CANADA,8217373.97
D DOYLE INSTALLATIONS,8209413.14
ETICO,8208304.37
AIR LIQUIDE CANADA,8198534.32
UNIVERSITY OF BRITISH COLUMBIA,8190288.82
SUSE SOFTWARE SOLUTIONS CANADA,8187832.98
WEBSTER ELECTRIC,8185525.43
INTERCON MARINE,8171143.65
EXP ARCHITECTS,8167973.73
MTC LAW,8167636.51
LIFESPEAK,8161856.09
SIMO MANAGEMENT,8143137.76
TWENTY20 INSIGHT,8108781.16
RIGHTWAY SANITATION SERVICES,8096966.32
TRAUGOTT BUILDING CONTRACTORS,8088257.25
CCM CONSTRUCTION,8068618.99
WINTERSTEIGER,8065357.68
GREEN TIMBERS PARTNERSHIP,8056556.39
RUSH TRUCK CENTRES OF CANADA,8048115.75
SAPPER LABS CYBER SOLUTIONS,8025942.38
CONCEPT CONTROLS,8002197.00
EASTWAY CONTRACTING,7989936.10
NOVA NETWORKS,7989355.38
QIAGEN,7983878.58
SANOFI PASTEUR,7963691.35
CPCS TRANSCOM,7925169.42
THE CALGARY AIRPORT AUTHORITY,7910921.19
TERRA SENSE ANALYTICS,7903995.83
ZOLL MEDICAL CANADA,7893479.10
"NARL MARKETING PARTNERSHIP NORTH ATLANTIC",7877593.18
RONDAR,7877231.82
QUARTZ NATURE,7872016.32
CHEVRON,7870742.65
LANDFORM CIVIL INFRASTRUCTURES,7856472.26
RGB MEDIA,7853462.18
J J LEPERA INFRASTRUCTURES,7851956.35
BUREAU NATHALIE,7843331.07
MAISON PAINCHAUD,7826041.98
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,7824954.66
ENTREPRISE CLAVEAU,7789657.34
4 OFFICE AUTOMATION,7785896.87
TRI STAR INDUSTRIES,7785771.37
BURSEY EXCAVATING DEVELOPMENT,7770339.41
LAPORTE EXPERTS CONSEILS,7766769.49
PITTMAN S ENTERPRISES,7766238.31
QUORUM,7764752.34
LEEWAY YACHTS,7752747.29
TEEL TECHNOLOGIES CANADA,7710500.02
FLYNN CANADA,7705401.12
ALBERTA SEVENTH STEP SOCIETY,7704040.67
VISIONTEC,7690896.61
HERRING CONSERVATION AND RESEARCH SOCIETY,7690526.04
NOVA CONSTRUCTION,7689362.35
RIGGS ENGINEERING,7662533.67
C2D SERVICES,7656970.74
THINKON,7654392.53
OPROMA,7652490.19
NEVADA AUTOMOTIVE TEST CENTER,7645893.72
BUILDON CONSTRUCTION,7643077.64
DILIGENS,7641960.94
CANSEL SURVEY EQUIPMENT,7641277.59
THE KTL GROUP,7626380.83
R C M MODULAIRE,7624640.66
KRAKEN ROBOTIC SYSTEMS,7619224.91
MARTECH ELECTRICAL SYSTEMS,7613105.36
COMPASS GROUP CANADA,7605562.35
EMERGENCY MEDICAL TECHNOLOGY,7589889.43
TYR TACTICAL,7581430.43
ONIX NETWORKING CANADA,7574687.61
ACRES ENTERPRISES,7572655.93
MRS MANAGEMENT AND,7567845.52
UNIVERSAL WEATHER AND AVIATION,7564358.74
CONOSCENTI TECHNOLOGIES,7539540.78
BUDGELL S EQUIPMENT RENTALS,7538964.75
FSC,7536234.74
CARMICHAEL ENGINEERING,7526467.08
F M INSTALLATIONS,7523255.15
CANTEC SYSTEMS,7509374.78
ST LEONARDS HOUSE WINDSOR,7503080.15
3D DATACOMM,7497360.98
ARAL CONSTRUCTION 2014,7463225.29
CANADIAN FISHING COMPANY,7457175.09
AEROPRO,7452266.14
LEDCOR CONSTRUCTION,7442140.48
THE IT BROKER,7437424.48
STOPS TACTICAL TRAINING,7434915.78
COPCAN CIVIL,7433794.54
EVRIPOS JANITORIAL SERVICES,7425851.57
MCGREGOR GEOSCIENCE,7425204.64
VALUE MASTER BUILDERS,7424520.70
ALLIANCE ENGINEERING CONSTRUCTION,7418794.06
PARKLAND INDUSTRIES,7415755.67
FORREST GREEN CONSULTING,7409997.26
MAGNET FORENSICS,7403015.00
MERCURY MARINE,7400319.70
OCEAN PACIFIC MARINE SUPPLY,7388708.78
HELITRADES,7384345.82
MUSTANG HELICOPTERS,7384174.48
FERENCE COMPANY CONSULTING,7372690.04
NEUROSCOPE,7366213.96
GREG VAN WYK PROFESSIONAL,7360079.57
ROCKWELL COLLINS CANADA,7353898.46
FAST TRACK STAFFING,7350385.07
BAUER HOCKEY,7345000.00
CANADIAN NORTH,7337883.81
FRESENIUS KABI CANADA,7330554.94
A C L CONSTRUCTION,7325332.59
MORGAN ADVANCED MATERIALS COMPOSITES AND DEFENCE SYSTEMS,7314698.98
MCAFEE INTERNATIONAL,7312538.44
VALARD CONSTRUCTION,7304441.75
SNAP ON TOOLS,7301212.71
ALTIS RECRUITMENT TECHNOLOGY,7294359.48
NELSON ENVIRONMENTAL REMEDIATION,7284693.37
NUCTECH COMPANY,7276629.11
NORTHERN CONSTRUCTION,7261037.23
PIONEER CONSTRUCTION,7252821.07
IRONCLAD EARTHWORKS,7243533.80
CONFERENCE BOARD OF CANADA,7226428.49
ENVELOPPE CONCEPT,7220322.27
LOCATION DE MOTONEIGES HAUTE MATAWINIE,7215069.20
"NATIONAL ARTS CENTRE",7202986.20
G BIRD HOLDINGS,7201100.82
TELEDYNE,7198315.35
ICEBERG NETWORKS,7191081.86
TELEPHONICS,7187831.82
CARLETON ELECTRIC,7177926.88
BALODIS,7177318.52
BISSON FORTIN ARCHITECTURE,7163873.59
SKILLSOFT CANADA,7163782.25
LARCH HALF WAY HOUSE OF SUDBURY,7161688.10
NITRO CONSTRUCTION,7155652.81
AMTEK ENGINEERING,7152590.62
DO ALL CONSTRUCTION,7148674.89
SIGN LANGUAGE INTERPRETING,7147957.73
EXACT LEGAL TRANSLATIONS,7140375.44
828778852PG0001 4527984CANADA,7108754.78
HUMAN LOGISTICS,7106035.69
MELTWATER,7103914.96
PAGEAU MOREL ASSOCIES,7094231.89
AFC INDUSTRIES,7092128.29
CUBE CONSTRUCTION,7088008.26
ACTION EXPRESS,7085234.85
AQUA GUARD SPILL RESPONSE,7080980.42
JCB,7075729.80
MONTREAL BRONZE,7075002.68
MID CANADA MOD CENTER,7072008.81
TRAYTOWN BUILDERS,7066968.56
P B ENTREPRISES,7038619.96
ATLANTIC BUSINESS INTERIORS,7036215.49
HORSESHOE HILL CONSTRUCTION,7034015.38
PORTS 79,7032167.41
EMTEC,7023300.36
BRS INNOVATIONS,7011841.21
1X1 ARCHITECTURE,7010404.25
UNIVERSITE SAINTE ANNE,7004812.79
WOODWARD,6989986.94
NORTAK SOFTWARE,6989325.21
VCI CONTROLS,6987218.92
ACTION PERSONNEL OF OTTAWA HULL,6985618.53
SUMMIT CANADA DISTRIBUTORS,6981398.01
PROLOGIC SYSTEMS,6979792.65
CHEF BRANDZ,6959701.20
UNIVERSITY OF WESTERN ONTARIO,6959535.57
LAVAL FORTIN,6959330.47
AIRPORT TECHNOLOGIES,6959260.60
FINNING INTERNATIONAL,6957561.25
SEACOAST MARINE ELECTRONICS,6957357.34
GAMBLE TECHNOLOGIES,6953629.66
BECKMAN COULTER CANADA,6953436.52
WHOOSHH INNOVATIONS,6944242.54
NORTH CARIBOO AIR,6938879.32
AMDOCS,6929345.51
CARLETON LIFE SUPPORT SYSTEMS,6924542.83
MALATEST,6922929.63
L D WATSON E S MACEWEN ALLAN,6922146.30
MULDER MEATS,6918574.08
EVALUATION PERSONNEL SELECTION,6913958.97
BARRON S REFRIGERATION HEATING,6896355.10
TECSIS,6895928.00
LES EQUIPEMENTS CLAUDE PEDNEAULT,6895900.17
JUMEC CONSTRUCTION,6890524.40
ST OPS TACTICAL TRAINING CANADA,6869658.21
OUTLAW EAGLE MANUFACTURING,6867764.53
MARINENAV,6864949.07
EPERFORMANCE,6857651.33
BLUEDROP TRAINING SIMULATION,6845391.24
L W DENNIS CONTRACTING,6840392.98
N12 CONSULTING,6835718.13
SRA STAFFING SOLUTIONS,6834108.98
