d_vendor_name,total
ROXBORO EXCAVATION,11657612.69
IMTECH MARINE CANADA,11626746.96
ECOLE DE LANGUES ABCE,11586422.52
DRAEGER,11575109.99
COASTAL RESTORATION MASONRY,11565770.25
COMPAGNIE AMPLEXOR CANADA,11565412.35
UNISOFT INTERNATIONAL,11533308.96
APPTION,11502732.29
HOLLAND COLLEGE,11469318.60
GALENVS SCIENCES,11465140.06
CYTELLIGENCE,11464383.18
EXP SERVICES,11414979.18
L A HEBERT,11409159.01
SPRINGHILL CONSTRUCTION,11407748.11
HAWORTH,11393727.27
FACTIVA,11393138.91
CRUICKSHANK CONSTRUCTION,11376531.29
KASIAN ARCHITECTURE INTERIOR DESIGN,11339945.04
EUROVIA QUEBEC CONSTRUCTION,11333255.11
APOTEX,11317025.16
MEEWASINOTA CRF,11313170.61
9205187 CANADA,11260673.28
GATEWAY MECHANICAL SERVICES,11235761.15
9099 3593 QUEBEC INTER PROJE,11215782.50
PRAGMATIC CONFERENCING,11214291.81
MAISON CROSS ROADS DE LA SOCIETE,11209997.35
INFORMATICA,11186617.11
LEO PISCES SERVICES GROUP,11171440.80
NFOE,11149973.42
LES TRADUCTEURS REUNIS,11149784.04
UNIVERSITY OF SASKATCHEWAN,11096062.14
FORRESTER RESEARCH,11086266.52
LES INSTALLATIONS ELECTRIQUES,11062173.45
BOMBARDIER,10998907.72
LEVAERO AVIATION,10997969.18
HASKONING UK,10993404.26
TYCO INTEGRATED FIRE SECURITY,10988209.82
DEXTERRA,10985340.38
NORTHEAST TREE TRIMMING,10978723.92
AB SCIEX,10972849.63
UNIVERSITY OF REGINA,10969782.04
WILD STONE ENGINEERING,10951014.73
KMS INDUSTRIES,10938626.73
PODOLINSKY EQUIPMENT,10937147.06
LANDCO CONSTRUCTION,10913696.05
CARO ANALYTICAL SERVICES,10897536.76
PLEIAD CANADA,10888676.85
UNIVERSITY OF ALBERTA,10873102.76
CONNECTIVE SUPPORT SOCIETY,10855303.78
LEAR CONSTRUCTION,10828056.41
CONSTRUCTION SOCAM,10821304.95
ACKLANDS GRAINGER,10806965.72
NUIX NORTH AMERICA,10789529.52
UNIVERSITY OF CALGARY,10787449.24
MIKE KELLY SONS,10769065.34
WORKPLACE HEALTH AND COST SOLUTIONS,10747923.04
HORIZANT,10719098.28
BAY CONSTRUCTION MANAGEMENT,10715436.99
MURRAYS WINDERMERE GARDENS,10702176.99
FACCA,10691943.48
"NACRIS",10646189.34
OKANAGAN HALFWAY HOUSE SOCIETY CRF,10646062.64
YAMAHA MOTORS CANADA,10637959.32
NORTH COUNTRY MAINTENANCE,10633946.10
LINOVATI,10605664.03
WOLTERS KLUWER,10599781.20
KAYWAY INDUSTRIES,10577288.29
TRIPLEWELL CANADA,10577093.80
QUINTET CONSULTING,10575416.42
ACME FUTURE SECURITY CONTROLS,10524264.90
AGILEC,10501549.16
GOVERNMENT OF ALBERTA,10486224.37
IQVIA,10473279.82
HOUSE OF HOPE,10457638.87
MAISON JEUN AIDE,10444397.69
ISLAND WEST COAST DEVELOPMENTS,10436091.75
CIRCLE OF EAGLES LODGE SOCIETY,10415732.88
CARLETON UNIVERSITY,10395477.80
RISK SCIENCES INTERNATIONAL,10372119.71
LEMAY,10327213.92
PMB ELECTRICAL SERVICES,10286806.83
THE HALIFAX GROUP,10280718.81
B L ASSOCIATES,10267671.10
PATTISON SIGN GROUP,10267391.31
"NATIVE CLAN ORGANIZATION",10257137.19
VIA TRAVAIL,10256390.64
RUSSELL CHERNOFF RAND THOMPSON,10245325.79
TITAN BOATS,10238926.01
ATKINSON CONSTRUCTION,10202582.67
L BREAU AND SONS,10197004.91
674725 ONTARIO,10160855.00
THRIVE HEALTH,10141750.00
ALPINE HELICOPTERS,10132024.18
KETZA PACIFIC CONSTRUCTION,10043695.72
MAGAL S3 CANADA,10036702.64
LOWE MARTIN COMPANY,10000489.94
MANULIFE,9992798.63
ATS SERVICES,9979571.52
TURTLE ISLAND STAFFING,9978506.47
TDI INTERNATIONAL,9960784.44
MCGILL UNIVERSITY,9943607.73
PIDHERNEY S,9933547.42
NUMBER TEN ARCHITECTURAL GROUP,9925311.28
9275 0181 QUEBEC,9921132.79
MUNICIPAL READY MIX,9919157.40
MOSS DEVELOPMENT,9874202.44
P K WELDING FABRICATORS,9838749.61
CLEARWATER STRUCTURES,9827867.38
BROOK CONSTRUCTION,9793955.82
THE VCAN GROUP,9782945.33
NIELSEN,9775547.75
OLIN,9759367.51
CH2M HILL CANADA,9705873.59
FUGRO GEOSURVEYS,9697462.19
GHD,9678201.11
GENERAL ELECTRIC CANADA,9668312.47
LLOYD LIBKE LAW ENFORCEMENT SALES,9616380.64
GW REALTY,9613512.65
UNIVERSAL PROTECTION SERVICE,9611041.95
EXCAVATION LOISELLE,9603806.74
736902 ONTARIO,9598657.26
PROMAXIS,9595264.17
GAUDETTE S TRANSIT MIX,9593185.90
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,9564471.39
ENVIRONICS RESEARCH GROUP,9543815.87
DRAGAGE IM,9537965.10
S W WEEKS CONSTRUCTION,9536869.10
EKOS RESEARCH ASSOCIATES,9521354.39
GOVERNMENT OF THE NWT,9505207.65
RACING FORENSICS,9487883.08
GRANITE MANAGEMENT,9476237.57
SYNERSOLUTIONS TECHNOLOGIES,9465231.37
NRNS,9424846.58
JJM CONSTRUCTION,9415270.97
SHELTER NOVA SCOTIA,9392855.04
HUMANSCALE CANADA,9354870.79
R J MACISAAC CONSTRUCTION,9348623.33
INTERACTIVE AUDIO VISUAL,9333792.83
DALHOUSIE UNIVERSITY,9322979.48
WAMPUM RECORDS,9316110.51
VAISALA CANADA,9296122.07
GRAND TOY,9292255.09
FISHER PAYKEL HEALTHCARE,9280332.65
PRA,9267447.33
MAISON JOINS TOI,9255130.49
FREEBALANCE,9242138.53
LES CONSTRUCTIONS DES ILES,9234264.00
GEMMA PROPERTY SERVICES,9217327.03
BEAUDOIN CANADA,9214865.59
RYCOM,9211778.84
MESSA COMPUTING,9203604.75
TRIDENT CONSTRUCTION,9196677.12
CARMACKS ENTERPRISES,9192185.33
THOMAS SCHMIDT,9132825.75
TORONTO BAIL PROGRAM,9095112.27
THYSSENKRUPP ELEVATOR,9069450.57
2536 4589 QUEBEC,9039900.38
VOYAGEUR TRANSPORTATION,9032317.34
HAWBOLDT INDUSTRIES,9022640.63
OSKAR CONSTRUCTION,9017264.95
WM M 1993,9008435.37
ABCO INDUSTRIES,9007608.06
SEAGATE CONSTRUCTION,8977660.33
ALIVAKTUK CONSULTING,8944355.92
HITRAC,8940065.19
FEAST INTERACTIVE,8912236.70
SEYEM,8911167.15
STIFF SENTENCES,8910861.89
CALTRIO COMPANY,8881070.83
ONTARIO DENTAL ASSOCIATION,8854667.36
ACADIAN DREDGING,8832037.67
ALLEN HASTINGS,8818362.09
BAVARIAN NORDIC,8810644.79
BOUTHILLETTE PARIZEAU,8806999.23
CONSTRUCTION SIMDEV,8775502.12
HOOTSUITE,8768608.89
NUA OFFICE,8725471.07
SHI CANADA,8719923.75
OTIS ELEVATOR,8716594.30
VERSACOM,8713823.99
TECHNOREM,8694682.96
MORPHO CANADA,8691927.76
49 SOLUTIONS,8686896.69
DYNAMIC PERSONNEL CONSULTANTS,8684838.57
IPSOS,8674960.63
GLENCAIRN EDUCATIONAL SERVICES,8660180.24
SYM COMMUNICATIONS,8652083.65
"NAVENCO MARINE",8641390.90
NORTHERN CONTRACTING,8634311.83
MARKIT GROUP,8618783.85
PITNEY BOWES,8614003.79
CARSWELL,8613781.50
GENOME QUEBEC,8600621.42
ATLANTIC ROAD CONSTRUCTION AND PAVING,8598975.76
ROSBOROUGH BOATS,8582735.39
CANMEC,8580360.94
CANTEX OKANAGAN CONSTRUCTION,8578045.33
4083261 CANADA,8556832.00
CANADIAN DEVELOPMENT CONSULTANTS,8546430.91
WESTOWER COMMUNICATIONS,8541327.62
LENGKEEK VESSEL ENGINEERING,8520187.30
UNISYNC GROUP,8511004.46
SCHOELER HEATON ARCHITECTS,8509689.06
GLOBAL TOTAL OFFICE,8506734.27
PROVENCHER ROY ASSOCIES,8501879.52
GM DEVELOPPEMENT,8463117.06
INSTRUX MEDIA,8451708.53
PHASELOCK SYSTEMS INTERNATIONAL,8439197.34
INTERWORKS CONTRACTING,8423312.06
FROSTI FISHING,8399685.00
UNITED CHURCH HALFWAY HOMES,8397442.93
UNIVERSITE LAVAL,8395131.00
KWC ARCHITECTS,8386411.04
AVMAX AVIATION SERVICES,8382299.37
SGS AXYS ANALYTICAL SERVICES,8376750.93
PORTAGE PERSONNEL,8376714.85
UNIVERSAL HELICOPTERS,8375850.79
REFORMAR,8375628.90
BIGHORN HELICOPTERS,8375536.71
CONSTRUCTIONS BSL,8356287.76
N P A,8309338.05
MICHANIE CONSTRUCTION,8303375.35
WORLEY PARSONS,8290861.03
THG THE HISTORY GROUP,8290450.88
AMERICAN BUREAU OF SHIPPING,8286485.17
MOBILE RESOURCE GROUP,8253713.25
CAMPBELL SCIENTIFIC CANADA,8227291.45
TRACK24 CANADA,8217373.97
LEXISNEXIS CANADA,8211800.61
ETICO,8183308.80
DARE HUMAN RESOURCES,8181777.69
SUSE SOFTWARE SOLUTIONS CANADA,8174610.11
EXP ARCHITECTS,8167973.73
MTC LAW,8167636.51
LIFESPEAK,8161856.09
UNIVERSITY OF TORONTO,8141655.70
ANSYS CANADA,8136038.85
ORBIS RISK CONSULTING,8132005.36
INTERCON MARINE,8129352.48
TRAUGOTT BUILDING CONTRACTORS,8088257.25
M SULLIVAN SON,8082759.54
CCM CONSTRUCTION,8068618.99
GREEN TIMBERS PARTNERSHIP,8056556.39
WINTERSTEIGER,8052094.12
ARTEX SPORTSWEAR,8025236.07
WESTJET,8014336.70
SABA SOFTWARE,8013345.90
D DOYLE INSTALLATIONS,7942087.63
STERIS CANADA,7935039.41
CPCS TRANSCOM,7925169.42
THE CALGARY AIRPORT AUTHORITY,7910921.19
LANNICK CONTRACT SOLUTIONS,7887105.07
"NARL MARKETING PARTNERSHIP NORTH ATLANTIC",7877593.18
RONDAR,7877231.82
QUARTZ NATURE,7872016.32
LANDFORM CIVIL INFRASTRUCTURES,7856472.26
RGB MEDIA,7853462.18
J J LEPERA INFRASTRUCTURES,7851956.35
SANOFI PASTEUR,7846644.21
BUREAU NATHALIE,7843331.07
KEYSIGHT TECHNOLOGIES CANADA,7830187.53
MAISON PAINCHAUD,7826041.98
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,7824954.66
QIAGEN,7812021.41
ENTREPRISE CLAVEAU,7789657.34
BURSEY EXCAVATING DEVELOPMENT,7770339.41
LAPORTE EXPERTS CONSEILS,7766769.49
PITTMAN S ENTERPRISES,7766238.31
QUORUM,7764752.34
JASTRAM ENGINEERING,7743664.78
CANADYNE TECHNOLOGIES,7739130.87
ALBERTA SEVENTH STEP SOCIETY,7704040.67
RADIATION SOLUTIONS,7691577.66
HERRING CONSERVATION AND RESEARCH SOCIETY,7690526.04
NOVA CONSTRUCTION,7689362.35
SYSTEMS FOR RESEARCH,7683977.19
AIR LIQUIDE CANADA,7674559.39
RIGGS ENGINEERING,7662533.67
C2D SERVICES,7656970.74
ZERNAM ENTERPRISE,7649372.42
BUILDON CONSTRUCTION,7643077.64
THINKON,7629870.46
R C M MODULAIRE,7624640.66
MARTECH ELECTRICAL SYSTEMS,7613105.36
THE KTL GROUP,7606040.83
THE MATHWORKS,7580433.30
MRS MANAGEMENT AND,7567845.52
BUDGELL S EQUIPMENT RENTALS,7538964.75
BIGHORN CONSTRUCTION,7522081.68
FREQUENTIS CANADA,7516311.15
MARITIME FENCE,7511568.58
ST LEONARDS HOUSE WINDSOR,7503080.15
FSC,7486995.32
CANADIAN FISHING COMPANY,7457175.09
AEROPRO,7452266.14
LEDCOR CONSTRUCTION,7442140.48
RUSSEL METALS,7440151.10
MCGREGOR GEOSCIENCE,7425204.64
ALLIANCE ENGINEERING CONSTRUCTION,7418794.06
PARKLAND INDUSTRIES,7415755.67
FORREST GREEN CONSULTING,7409997.26
OCEAN PACIFIC MARINE SUPPLY,7388708.78
HELITRADES,7384345.82
MUSTANG HELICOPTERS,7384174.48
NEUROSCOPE,7366213.96
APPAREL TRIMMINGS,7365687.46
GREG VAN WYK PROFESSIONAL,7360079.57
SANEXEN SERVICES ENVIRONMENTAUX,7355388.82
MAGNET FORENSICS,7355131.95
BAUER HOCKEY,7345000.00
GOOGLE CANADA,7343694.81
OPENFRAME TECHNOLOGIES,7333632.05
A C L CONSTRUCTION,7325332.59
MCAFEE INTERNATIONAL,7312538.44
NUCTECH COMPANY,7276629.11
GLOBAL KNOWLEDGE,7265213.41
FERENCE COMPANY CONSULTING,7263165.18
NORTHERN CONSTRUCTION,7261037.23
DILIGENS,7220366.26
G BIRD HOLDINGS,7201100.82
OPROMA,7198143.89
AIR TINDI,7195036.85
LEVITT SAFETY,7182964.51
CARLETON ELECTRIC,7177926.88
BALODIS,7177318.52
ICEBERG NETWORKS,7167125.86
BISSON FORTIN ARCHITECTURE,7163873.59
SKILLSOFT CANADA,7163782.25
LARCH HALF WAY HOUSE OF SUDBURY,7161688.10
NITRO CONSTRUCTION,7155652.81
"NATIONAL ARTS CENTRE",7151374.20
SIGN LANGUAGE INTERPRETING,7147957.73
EXACT LEGAL TRANSLATIONS,7140375.44
NELSON ENVIRONMENTAL REMEDIATION,7113728.16
PAGEAU MOREL ASSOCIES,7094231.89
AFC INDUSTRIES,7092128.29
AQUA GUARD SPILL RESPONSE,7080980.42
MID CANADA MOD CENTER,7072008.81
TRAYTOWN BUILDERS,7066968.56
METALCRAFT MARINE,7055025.51
TELEDYNE,7053793.65
P B ENTREPRISES,7038619.96
HORSESHOE HILL CONSTRUCTION,7034015.38
3D DATACOMM,7025164.64
INTERNATIONAL REPORTING,7013719.98
1X1 ARCHITECTURE,7010404.25
EMTEC,6990700.36
SEACOAST MARINE ELECTRONICS,6957357.34
PIONEER CONSTRUCTION,6953121.07
WHOOSHH INNOVATIONS,6944242.54
AMDOCS,6929345.51
L D WATSON E S MACEWEN ALLAN,6922146.30
LAVAL FORTIN,6908278.59
ENERGERE CONSULTANTS,6901956.88
LES EQUIPEMENTS CLAUDE PEDNEAULT,6895900.17
JUMEC CONSTRUCTION,6890524.40
EVALUATION PERSONNEL SELECTION,6889098.97
TECSIS,6876023.20
MASUD TRADING COMPANY,6867940.19
OUTLAW EAGLE MANUFACTURING,6867764.53
BAJA CONSTRUCTION CANADA,6864443.11
FAST TRACK STAFFING,6864157.66
NORTAK SOFTWARE,6859658.26
MARINENAV,6854472.57
L W DENNIS CONTRACTING,6840392.98
N12 CONSULTING,6835718.13
BECKMAN COULTER CANADA,6833554.38
DEFRAN,6824703.52
OTTAWA MARRIOTT HOTELS INNVEST HOTELS GP,6823677.94
MARRBECK CONSTRUCTION,6807521.53
TEEL TECHNOLOGIES CANADA,6800305.93
ACTION PERSONNEL OF OTTAWA HULL,6792386.41
MALATEST,6791399.04
FLEX KNIT,6781834.83
SUMMIT CANADA DISTRIBUTORS,6766021.70
NORTH CARIBOO AIR,6765677.83
ARISGLOBAL,6748743.72
RHEA,6727202.06
SEAWAVES DEVELOPMENT SERVICES,6716088.27
J P GRAVEL CONSTRUCTION,6715868.52
BRUKER,6698157.65
ARCTIC CANADA CONSTRUCTION,6692176.13
UNIVERSITE SAINTE ANNE,6686753.92
"NANOMETRICS",6685717.07
ATLANTIC BUSINESS INTERIORS,6685008.26
LES ENQUETES HENRI,6669077.90
DISMAS SOCIETY,6667573.55
CHEMICAL ABSTRACTS SERVICE,6663307.09
CONFERENCE BOARD OF CANADA,6653092.21
J M LEDRESSAY ASSOCIATES,6644366.90
AZIMUTH CONSULTING GROUP,6625988.96
VERSATIL BPI,6610827.81
DOLOMITE NETWORKS,6605202.93
PORTS 79,6590346.59
CTOMS,6584404.00
TERLIN CONSTRUCTION,6573045.34
CANADIAN NORTH,6561081.09
ENSERO SOLUTIONS CANADA,6560578.75
ALTIS RECRUITMENT TECHNOLOGY,6548174.52
SRA STAFFING SOLUTIONS,6544961.95
OXFORD NANOPORE TECHNOLOGIES,6542193.13
DXB PROJECT MANAGEMENT,6541348.31
FINNING INTERNATIONAL,6541196.82
RESOLVE SALVAGE FIRE AMERICAS,6510000.00
BOEHM HOTEL,6500513.76
EDWARD COLLINS CONTRACTING,6493722.02
CDCI RESEARCH,6486482.55
ARROW HELICOPTERS,6485681.38
J O THOMAS ASSOCIATES,6473725.06
HATCH,6472363.20
EPERFORMANCE,6471083.33
BGLA,6464256.66
IRONCLAD EARTHWORKS,6463543.49
WILDLIFE COMPUTERS,6459509.94
TRADUCTIONS SCRIPTIS,6455724.81
LES CONSTRUCTIONS BELAND,6454326.53
ICU MEDICAL CANADA,6439913.22
LES TRAITEURS BYTOWN CATERING,6435105.98
BRILUN CONSTRUCTION,6432318.68
KFN ENTERPRISES PARTNERSHIP,6426204.49
MURRAYS MILLWOOD MANOR,6399684.77
SHAW CABLE,6396227.69
CRC CURE LABELLE,6393533.36
STRONG BROS HEATING AIR CONDITION,6378163.34
NICHE TECHNOLOGY,6374270.27
CONNEX TELECOMMUNICATIONS,6364926.45
L P ROYER,6350344.65
LES ENTREPRISES FERVEL,6349002.40
MEDIA Q,6342809.66
LABORATOIRES OMEGA,6339435.93
OTTAWA BUSINESS INTERIORS,6337789.48
BRITTON ELECTRIQUE,6328602.05
PACWILL ENVIRONMENTAL,6325662.27
BRS INNOVATIONS,6324717.68
PEPIN FORTIN CONSTRUCTION,6320111.25
BRAWN CONSTRUCTION,6311880.24
AXYS TECHNOLOGIES,6309383.39
RAPISCAN SYSTEMS,6307548.79
INVENTA SALES AND PROMOTIONS,6306197.77
WYSSEN AVALANCHE CONTROL,6304224.13
ONIX NETWORKING CANADA,6292480.26
SPERRA CONSTRUCTION,6273844.57
SOVO TECHNOLOGIES,6267849.69
TCI TRANSLATORS CONFERENCE,6267348.85
CACTUS SHIP REPAIR,6266550.55
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,6264240.49
MAISON DECISION HOUSE,6260354.58
STANDARD AERO,6224621.97
DEAN CONSTRUCTION COMPANY,6214591.32
ST LEONARDS SOCIETY OF PETERBOROUGH EDMISON HOUSE,6205150.03
SENSUS COMMUNICATION SOLUTIONS,6201658.96
PROLOGIC SYSTEMS,6199450.93
TERUS CONSTRUCTION,6193304.65
AQUATIC INFORMATICS,6193266.30
GAT INTL LOCALIZATION SERVICES,6193139.17
727619 ALBERTA O A ROUGHRIDER,6192473.04
FRESENIUS KABI CANADA,6187221.83
MELTWATER,6186043.07
MOMENTUM SOLUTIONS,6178648.22
W S MORGAN CONSTRUCTION,6174699.25
DR MANDEEP SAINI,6167883.21
R LAMBA FORENSIC PSYCH SERVICE,6167883.21
VANCOUVER FRASER PORT AUTHORITY,6155560.00
WEST COAST TUG BARGE,6154013.83
QATAR AIRWAYS,6152461.50
H J R ASPHALT,6143681.25
SVEMY CONSTRUCTION,6127530.74
EBERHARD VON HUENE ASSOCIATES,6122771.06
SHM CANADA CONSULTING,6113584.34
REHAB,6110403.40
BULLDOG CONTRACTING,6092146.06
ATLANTIC HUMAN SERVICES,6074820.19
MCCARTHY TETRAULT,6072209.06
DYNAMIC CONSTRUCTION,6066588.17
CBRE,6047110.77
CANADA COACH LINES GROUP,6036421.82
T R HINAN CONTRACTORS,6034059.84
WESTERN PETROLEUM,6033107.98
CSDC SYSTEMS,6029505.69
THE IT BROKER,6026563.36
WEBSTER ELECTRIC,6021330.78
FISH FOOD AND ALLIED WORKERS,6021220.80
VOYAGEUR AVIATION,6020210.49
NKE INSTRUMENTATION,6014001.49
RATIO ARCHITECTURE INTERIOR DESIGN,6001283.45
NOLINOR AVIATION,6000205.09
KF AEROSPACE,5997965.18
LES ENTREPRISES MICHAUDVILLE,5990949.31
RONALD J POIRIER PROFESSIONAL,5989941.81
"NAVAMAR",5984831.85
CANADIAN STANDARDS ASSOCIATION,5981712.73
GORDON FOOD SERVICE,5967550.72
HEROLD ENGINEERING,5963318.07
FMC PROFESSIONALS,5937101.97
TOURE CLEANING SERVICES,5936867.01
CORNERSTONE COMM ASSOC DURHAM,5930181.93
FIRST AIR,5926636.48
KNOWLEDGE CIRCLE,5913122.76
DANIEL CREPEAU,5903211.44
PIPE QUEST PROJECTS,5902999.65
VFA CANADA,5900028.26
CRC D ATNQ,5887745.51
ANTONIANI LAW PROFESSIONAL,5885881.36
ALPINE AEROTECH,5879256.72
MARKIDO,5868426.74
SGS CANADA,5841868.10
PETER J KINDREE ARCHITECT,5837782.56
IDP GROUP,5825494.51
JOKINEN LAW PROFESSIONAL,5824622.23
TECHNE SEATING COMPONENT,5818326.10
"NAPPAQ DESIGN CONSTRUCTION",5810052.28
LESAGE DAVID DR,5802229.75
CEGERCO,5793471.62
LANSDOWNE TECHNOLOGIES,5793017.89
OXFORD ECONOMICS USA,5788969.69
SMITHS MEDICAL CANADA,5773417.99
GREEN LIGHT CONSULTING SOLUTIONS,5762910.83
2145675 ONTARIO,5748666.45
AHS COMMUNITY INDUSTRIES,5740950.97
POWER AUCTIONS,5713387.58
M R ENGINEERING,5704850.37
KONE,5692621.97
PRICEWATERHOUSECOOPERS ESIT CANADA ENTERPRISE SERVICES IN JV,5668210.84
CHANNEL MANAGEMENT INTERNATIONAL,5664402.28
THE GOVERNING COUNCIL OF,5653471.46
LIKE 10,5649030.12
TRIDON COMMUNICATIONS,5644531.59
ACOSYS CONSULTING SERVICES PRICEWATERHOUSE COOPERS,5637547.84
WAINWRIGHT MARINE SERVICES,5634140.74
CUSTOM HELICOPTERS,5633657.67
4 OFFICE AUTOMATION,5621642.35
DONALD SERVANT ELECTRIC,5620340.88
AMERICAN CHEMICAL SOCIETY,5617850.28
ST LEONARDS SOCIETY OF NORTH VANCOUVER,5602332.29
NEW ENGLAND BIOLABS,5600989.01
SKY CANOE,5578607.79
GOVAN BROWN ASSOCIATES,5570517.79
SEPW ARCHITECTURE,5562664.94
MAISON RADISSON,5561996.26
BIO RAD LABORATORIES CANADA,5556081.94
BABEL STREET,5555179.04
INSTITUTE ON GOVERNANCE,5543136.55
REDMANGO MEDIA,5541118.11
CONFLUENCE CONSULTING,5537298.63
ISOMASS SCIENTIFIC,5535438.02
NORTRAX CANADA,5525097.11
PORT OF SPAIN HOLDINGS,5520070.26
J E ENTERPRISES,5505846.37
ACADIAN MARINE DIVING,5501078.24
LES ENTREPRISES PREBBEL,5493803.70
SYNTAGME,5489116.78
ST AIRBORNE SYSTEMS,5486214.73
ICOR TECHNOLOGY,5483776.92
FARMER CONSTRUCTION,5479499.46
COMMPOWER,5474278.77
AIR PRODUCTS CANADA,5457020.81
LEVERAGE TECHNOLOGY RESOURCES,5448658.80
FOURNIER CONSTRUCTION INDUSTRIELLE,5440304.85
NOVA NETWORKS,5436296.92
ST PATRICKS HOUSE SOCIETY,5409450.31
DONALD J FRASER,5386175.15
ADSS 6175015 CANADA,5377446.76
ENVELOPPE CONCEPT,5371297.22
CONTROLLED ENVIRONMENTS,5362486.18
ATS TRAFFIC ALBERTA,5361877.30
ROBERTSON GEOCONSULTANTS,5357374.61
BLUEDOT,5346434.62
SIFEC NORTH,5331791.74
BRANDT TRACTOR,5301053.97
ULTRA ELECTRONICS,5299607.11
ARMSERV CONTRACTING,5298414.63
PK WELDING FABRICATORS,5294035.01
IMPERIAL CLEANERS,5290948.66
JUMPING ELEPHANTS,5289124.16
CHRISTIAN LAROCQUE SERVICES,5274179.28
GARDON CONSTRUCTION,5260359.09
K RITE CONSTRUCTION,5245750.06
SEMANTIC CONSULTING,5243599.12
MERCURY MARINE,5242526.20
D MARK BIOSCIENCES,5238481.99
BLUEWAVE ENERGY,5236232.63
FLIGHT FUELS,5230248.43
DATUM MARINE SERVICES,5226077.41
SOFTWARE ENGINEERING OF AMERICA,5224880.32
BARRY S BULLDOZING,5221486.39
LANDAUER,5215672.20
FLYER ELECTRIC,5203953.86
RONA,5197505.31
XPERTEK CONSTRUCTION,5188586.23
GLOBE AND MAIL,5186536.74
SEVEN SOUTH STREET TREATMENT CENTRE,5179947.05
XANALYS CANADA,5178989.53
MATCON EXCAVATION SHORING,5178436.67
HOMEWOOD HEALTH,5167992.77
ETHIOPIAN AIRLINES GROUP,5164517.90
ALIKA INTERNET TECHNOLOGIES,5159252.41
J J TRAILERS MANUFACTURERS AND SALES,5156504.26
MAHER S CONTRACTING,5149573.13
GREENDALE RESOURCES,5143214.01
DATA CENTRE INTELLIGENCE,5141958.29
TAURUS CONTRACTORS,5126655.15
HOWARD HOUSE ASSOCIATION OF CAPE BRETON,5126017.22
AIRSIDE PROPERTIES,5116947.37
TRADUCTIONS PIERRE CLOUTIER,5107237.04
SHELL CANADA PRODUCTS,5105524.18
PLANET LABS,5100221.26
M A INDEPENDENT BUILDING SERVICES,5094086.30
JACOB BROS CONSTRUCTION,5073812.18
HALIFAX CITADEL SOCIETY,5072346.22
LRO STAFFING,5068642.69
KINETIC MACHINE WORKS,5067509.63
M 2 GROUP,5057651.00
TRIGON ASSOCIATES,5056802.00
QUEEN S UNIVERSITY,5034668.51
CUBE CONSTRUCTION,5032143.90
WESTCO CONSTRUCTION,5027163.64
LAPORTE,4984528.83
GRAYMONT NB,4980561.24
CANADIAN HEALTH CARE AGENCY,4977310.18
B BRAUN OF CANADA,4958257.15
UNIVERSITY OF BRITISH COLUMBIA,4956609.80
KNOWLEDGE CIRCLE LEARNING SERVICES,4952712.89
CONSTRUCTION IRENEE PAQUET FILS I,4946353.87
UNIVERSITY OF NEW BRUNSWICK,4941113.96
GAGNON LETELLIER CYR RICARD,4939736.48
UNIVERSITY OF WESTERN ONTARIO,4911663.61
NORTHWIND INDUSTRIES,4910692.50
PUROLATOR,4900433.64
AUSENCO SUSTAINABILITY,4891785.16
STONEHENGE THERAPEUTIC COMMUNITY,4884278.18
CANADENSYS AEROSPACE,4879418.98
GROUPE EDGENDA,4865477.08
ELITE ENVIRONMENTAL GROUP,4859537.54
GOVERNMENT OF NUNAVUT,4857687.23
COLOGIX,4853258.99
FOX TRANSLATIONS,4851793.99
MERCER CANADA,4842994.78
GROUPE ABS,4840097.71
YELLOWHEAD HELICOPTERS,4839325.66
ROHDE SCHWARZ CANADA,4831948.58
BRECKENHILL,4830501.12
LANGUAGE MARKETPLACE,4827753.73
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,4822358.21
HAUL ALL EQUIPMENT,4813223.86
VIDCRUITER,4807973.40
RHEINMETALL,4791870.07
CARTEL COMMUNICATION SYSTEMS,4785169.17
SURE FORM CONTRACTING,4784640.02
9034 3476 QUEBEC,4781562.22
HELI LIFT INTERNATIONAL,4778544.50
PROQUEST,4772520.59
UNITED RENTALS,4757970.59
AIM SUPPLY,4752656.92
CANSEL SURVEY EQUIPMENT,4747791.88
CONOSCENTI TECHNOLOGIES,4736976.11
JASPER CONCRETE,4721932.66
DMTI SPATIAL,4721125.86
INTERNATIONAL TRUCK BODY,4720213.37
KEHOE MARINE CONSTRUCTION,4706815.22
ECOPIA TECH,4682641.25
QUORUS CONSULTING GROUP,4677773.92
CORETRACKS CLARITY CA,4664369.67
MQM QUALITY MANUFACTURING,4664058.46
COBALT CONSTRUCTION,4638690.00
ORACLE CANADA MISSISSAUGA ON,4637367.95
FSA ARCHITECTURE,4634828.84
IMP GROUP,4632331.62
CAN ROSS ENVIRONMENTAL SERVICES,4631472.92
2099042 ONTARIO,4628588.22
CARL ZEISS CANADA,4616423.59
HUBSPOKE,4610728.56
SEGUIN MORRIS,4608142.55
TECHNOMICS,4607695.08
MCMASTER UNIVERSITY,4607226.27
CANADIAN COMMERCIAL,4606488.00
9160 5188 QUEBEC,4590743.18
